oa_code	african_carribbean_black	asian	mixed	other	white
S00100191	0	0	0	0	174
S00100192	0	0	0	0	246
S00100193	0	0	0	0	264
S00100194	0	2	2	0	180
S00100195	0	0	0	0	298
S00100196	0	0	0	0	338
S00100197	0	0	1	0	192
S00100198	0	0	0	0	232
S00100199	0	0	0	0	218
S00100200	0	0	0	0	272
S00100201	0	0	0	0	198
S00100202	2	6	0	0	184
S00100203	0	0	0	0	230
S00100204	0	0	0	0	264
S00100205	0	0	0	2	216
S00100206	0	2	0	0	220
S00100207	0	0	0	0	184
S00100208	0	0	0	0	198
S00100209	0	0	0	0	348
S00100210	0	0	3	0	294
S00100211	0	0	0	0	294
S00100212	0	0	0	0	224
S00100213	0	0	0	0	202
S00100214	0	0	0	0	230
S00100215	0	0	0	0	200
S00100216	0	0	0	6	242
S00100217	0	8	0	0	198
S00100218	0	0	0	0	218
S00100219	0	2	0	0	124
S00100220	0	0	0	0	232
S00100221	0	0	0	0	300
S00100222	0	0	0	0	210
S00100223	0	0	0	0	278
S00100224	2	0	0	0	282
S00100225	0	0	0	0	260
S00100226	2	4	0	0	214
S00100227	2	0	0	0	214
S00100228	0	0	0	0	186
S00100229	0	0	0	0	386
S00100230	0	2	0	0	174
S00100231	0	0	0	0	196
S00100232	0	0	0	0	168
S00100233	0	0	0	0	204
S00100234	0	0	1	0	246
S00100235	0	2	0	0	244
S00100236	4	6	0	0	264
S00100237	0	0	0	0	234
S00100238	0	0	0	0	282
S00100239	0	0	0	0	244
S00100240	0	0	0	2	210
S00100241	0	6	0	0	346
S00100242	2	0	1	0	302
S00100243	0	2	0	2	218
S00100244	0	2	0	0	172
S00100245	0	0	0	0	196
S00100246	0	0	1	0	242
S00100247	0	0	0	0	178
S00100248	0	10	0	0	216
S00100249	0	12	0	0	268
S00100250	2	0	0	0	216
S00100251	0	0	0	0	226
S00100252	0	0	0	0	280
S00100253	0	0	0	0	228
S00100254	2	0	0	0	182
S00100255	0	0	0	2	248
S00100256	0	0	0	0	114
S00100257	2	0	0	2	230
S00100258	0	0	0	0	132
S00100259	0	0	0	0	242
S00100260	0	0	0	0	146
S00100261	0	0	0	0	142
S00100262	0	2	0	0	344
S00100263	0	0	1	0	230
S00100264	0	2	0	0	202
S00100265	0	0	0	0	156
S00100266	0	0	0	0	282
S00100267	0	0	0	0	102
S00100268	2	6	0	0	230
S00100269	0	0	0	0	244
S00100270	0	0	0	0	162
S00100271	0	0	0	0	188
S00100272	0	0	0	0	200
S00100273	0	0	1	0	144
S00100274	0	0	0	0	244
S00100275	0	0	0	0	160
S00100276	0	4	0	0	202
S00100277	0	0	0	0	104
S00100278	0	0	0	0	172
S00100279	0	0	0	0	136
S00100280	0	0	1	0	132
S00100281	0	0	0	0	202
S00100282	0	0	1	0	162
S00100283	0	0	0	0	228
S00100284	0	0	0	0	280
S00100285	0	0	2	0	98
S00100286	0	6	0	0	146
S00100287	2	0	0	0	126
S00100288	0	0	0	0	230
S00100289	0	0	0	0	194
S00100290	0	4	0	0	118
S00100291	0	0	0	0	146
S00100292	0	0	0	0	164
S00100293	0	0	0	0	134
S00100294	0	0	0	0	112
S00100295	0	0	0	0	352
S00100296	0	0	1	0	412
S00100297	2	0	4	0	328
S00100298	0	0	0	0	280
S00100299	0	0	0	0	156
S00100300	0	6	0	0	406
S00100301	0	12	0	0	290
S00100302	0	2	0	0	166
S00100303	8	0	4	0	236
S00100304	0	2	1	0	352
S00100305	0	6	0	0	206
S00100306	0	8	0	0	286
S00100307	2	0	0	0	260
S00100308	0	14	0	4	266
S00100309	0	20	0	0	184
S00100310	2	10	1	0	208
S00100311	0	0	0	0	240
S00100312	0	10	2	0	214
S00100313	0	4	0	0	308
S00100314	0	0	0	2	270
S00100315	2	22	1	8	322
S00100316	0	2	0	0	212
S00100317	0	16	0	0	110
S00100318	0	0	0	0	218
S00100319	0	0	0	0	216
S00100320	0	0	0	0	192
S00100321	0	10	0	0	264
S00100322	2	0	1	0	310
S00100323	0	0	0	0	214
S00100324	2	0	4	0	348
S00100325	0	4	1	0	226
S00100326	0	0	1	0	240
S00100327	0	0	1	0	186
S00100328	0	0	0	0	206
S00100329	0	0	0	0	212
S00100330	0	0	1	0	166
S00100331	0	0	1	0	236
S00100332	0	0	0	0	250
S00100333	0	0	0	2	196
S00100334	0	0	0	0	330
S00100335	0	0	0	0	168
S00100336	0	0	0	0	262
S00100337	0	0	0	0	124
S00100338	0	0	0	0	138
S00100339	0	0	0	0	154
S00100340	0	0	0	0	228
S00100341	2	0	0	0	180
S00100342	0	6	0	0	284
S00100343	0	0	0	0	194
S00100344	0	0	0	0	238
S00100345	0	0	0	0	210
S00100346	0	0	0	0	226
S00100347	0	0	0	0	262
S00100348	0	0	3	0	188
S00100349	0	0	1	0	228
S00100350	0	10	0	0	96
S00100351	0	0	0	0	224
S00100352	0	0	0	0	198
S00100353	2	0	0	0	220
S00100354	0	2	0	0	166
S00100355	0	2	1	0	202
S00100356	0	2	0	0	174
S00100357	0	2	0	0	190
S00100358	0	0	0	0	290
S00100359	0	14	0	0	182
S00100360	2	0	0	0	264
S00100361	0	0	0	0	148
S00100362	0	0	0	0	112
S00100363	0	0	0	0	122
S00100364	0	0	0	0	160
S00100365	0	8	0	0	166
S00100366	2	0	0	0	228
S00100367	0	2	0	0	186
S00100368	0	0	0	0	182
S00100369	0	0	0	0	242
S00100370	0	0	0	0	212
S00100371	0	0	0	2	202
S00100372	0	2	0	0	156
S00100373	0	0	0	0	188
S00100374	0	0	0	0	294
S00100375	0	0	0	0	258
S00100376	0	0	0	0	202
S00100377	0	0	0	0	258
S00100378	0	8	0	0	190
S00100379	0	0	0	0	200
S00100380	0	0	0	0	172
S00100381	0	4	0	0	252
S00100382	0	0	0	0	248
S00100383	0	8	0	0	290
S00100384	0	8	0	0	226
S00100385	0	2	0	0	286
S00100386	0	0	0	0	198
S00100387	0	0	0	0	208
S00100388	0	0	0	0	234
S00100389	0	10	0	0	172
S00100390	0	0	0	0	200
S00100391	0	2	0	0	256
S00100392	0	0	0	0	178
S00100393	0	0	0	0	176
S00100394	0	8	0	0	262
S00100395	0	0	0	0	106
S00100396	0	8	0	0	268
S00100397	2	10	0	0	118
S00100398	0	0	1	0	354
S00100399	0	8	0	0	192
S00100400	0	6	0	0	278
S00100401	0	0	0	0	322
S00100402	0	0	1	0	242
S00100403	0	0	0	0	222
S00100404	0	0	0	0	218
S00100405	0	6	2	0	254
S00100406	0	0	3	4	232
S00100407	0	0	0	0	154
S00100408	0	0	0	0	150
S00100409	0	0	0	0	390
S00100410	2	0	2	0	280
S00100411	0	0	0	0	196
S00100412	0	0	0	0	216
S00100413	0	0	0	0	186
S00100414	0	2	2	0	278
S00100415	0	0	0	0	246
S00100416	0	0	1	0	220
S00100417	0	0	0	0	268
S00100418	0	0	0	0	382
S00100419	0	0	0	0	240
S00100420	0	0	0	0	100
S00100421	0	0	0	0	282
S00100422	0	0	0	0	298
S00100423	0	4	0	0	180
S00100424	0	0	0	0	126
S00100425	0	0	0	2	232
S00100426	0	0	0	0	168
S00100427	0	6	0	0	236
S00100428	0	6	0	0	254
S00100429	0	8	0	0	182
S00100430	0	0	0	0	118
S00100431	0	4	0	0	268
S00100432	0	0	0	0	224
S00100433	0	6	0	0	104
S00100434	2	0	0	0	130
S00100435	0	0	0	0	234
S00100436	0	4	0	0	128
S00100437	2	2	1	0	258
S00100438	0	0	0	0	190
S00100439	0	0	0	0	174
S00100440	0	0	0	0	306
S00100441	0	10	0	0	302
S00100442	0	0	0	0	262
S00100443	0	0	0	0	178
S00100444	0	0	0	0	262
S00100445	0	0	0	0	202
S00100446	0	0	0	0	182
S00100447	0	0	0	0	158
S00100448	0	0	0	0	232
S00100449	0	0	0	0	154
S00100450	0	2	0	0	302
S00100451	0	0	0	0	168
S00100452	0	2	1	0	116
S00100453	0	2	1	0	184
S00100454	0	0	0	0	152
S00100455	0	4	0	0	226
S00100456	0	0	0	0	310
S00100457	0	0	0	0	182
S00100458	0	0	0	0	244
S00100459	0	0	0	0	194
S00100460	0	0	0	0	252
S00100461	0	0	0	0	150
S00100462	0	0	0	0	270
S00100463	2	0	0	2	270
S00100464	0	0	0	0	144
S00100465	0	0	0	0	180
S00100466	0	4	0	0	204
S00100467	0	0	0	0	220
S00100468	0	0	0	0	156
S00100469	0	0	0	0	252
S00100470	0	2	0	0	276
S00100471	0	0	0	0	224
S00100472	0	0	0	0	134
S00100473	0	0	0	0	110
S00100474	0	12	0	0	204
S00100475	0	0	0	0	270
S00100476	0	0	0	0	188
S00100477	0	0	0	0	210
S00100478	0	2	1	2	278
S00100479	0	0	0	0	388
S00100480	0	0	0	0	194
S00100481	0	0	0	0	322
S00100482	0	0	0	0	212
S00100483	2	4	0	0	360
S00100484	6	0	0	0	292
S00100485	0	0	0	0	160
S00100486	0	0	0	0	220
S00100487	0	0	0	0	190
S00100488	0	0	0	0	200
S00100489	0	2	0	0	194
S00100490	0	2	0	0	156
S00100491	0	0	0	0	150
S00100492	2	0	0	0	204
S00100493	0	0	0	0	200
S00100494	0	0	0	0	164
S00100495	2	0	0	0	172
S00100496	0	2	0	0	176
S00100497	0	0	0	6	342
S00100498	0	0	0	0	196
S00100499	0	2	0	0	178
S00100500	0	0	0	0	210
S00100501	0	2	1	0	142
S00100502	0	0	0	0	238
S00100503	0	0	0	0	136
S00100504	2	0	0	4	138
S00100505	0	0	0	0	124
S00100506	0	2	0	0	284
S00100507	0	0	0	0	180
S00100508	2	2	0	0	202
S00100509	0	0	0	0	136
S00100510	0	0	0	0	180
S00100511	0	2	0	0	186
S00100512	0	0	0	0	188
S00100513	0	0	0	0	138
S00100514	0	2	0	0	210
S00100515	0	2	0	0	164
S00100516	0	0	0	0	216
S00100517	0	4	0	0	222
S00100518	0	4	0	0	354
S00100519	0	0	0	4	350
S00100520	0	0	0	0	178
S00100521	0	0	1	0	166
S00100522	0	2	1	0	304
S00100523	0	0	0	0	166
S00100524	2	0	0	0	218
S00100525	0	0	0	0	292
S00100526	0	0	0	0	298
S00100527	0	0	0	0	202
S00100528	0	0	0	0	238
S00100529	0	0	0	0	244
S00100530	4	12	2	0	118
S00100531	0	0	0	0	154
S00100532	0	0	0	0	222
S00100533	0	0	0	0	156
S00100534	0	0	0	0	228
S00100535	2	0	0	0	288
S00100536	0	4	0	0	184
S00100537	0	0	0	0	250
S00100538	0	8	0	0	320
S00100539	0	0	0	0	226
S00100540	0	0	0	0	146
S00100541	0	0	0	0	196
S00100542	0	0	0	6	262
S00100543	0	2	0	0	188
S00100544	0	0	0	0	172
S00100545	2	0	3	0	302
S00100546	0	0	0	0	402
S00100547	0	2	1	0	300
S00100548	0	0	0	2	106
S00100549	0	0	1	0	132
S00100550	0	0	0	0	340
S00100551	0	0	1	0	296
S00100552	0	0	0	0	342
S00100553	0	0	0	0	182
S00100554	0	0	0	0	110
S00100555	0	0	0	0	308
S00100556	0	0	0	0	134
S00100557	0	2	0	0	324
S00100558	0	0	0	0	230
S00100559	0	0	0	0	120
S00100560	0	2	0	0	132
S00100561	0	0	0	0	128
S00100562	0	0	1	0	292
S00100563	0	0	0	0	132
S00100564	0	0	0	0	256
S00100565	0	0	0	0	284
S00100566	0	0	0	0	252
S00100567	0	0	0	0	200
S00100568	0	0	0	0	174
S00100569	0	0	0	0	238
S00100570	0	0	0	0	214
S00100571	0	0	5	2	210
S00100572	0	0	0	0	188
S00100573	0	0	0	0	214
S00100574	2	0	0	0	162
S00100575	0	0	0	0	264
S00100576	0	0	1	0	250
S00100577	6	2	0	0	222
S00100578	0	0	1	0	310
S00100579	0	6	0	0	384
S00100580	0	12	0	0	246
S00100581	0	0	0	0	228
S00100582	0	0	0	0	334
S00100583	0	2	2	0	202
S00100584	0	0	0	0	314
S00100585	0	0	0	0	304
S00100586	2	0	0	0	212
S00100587	0	0	0	0	236
S00100588	2	8	0	0	248
S00100589	0	10	0	0	228
S00100590	0	0	0	0	212
S00100591	0	0	0	0	204
S00100592	0	0	0	0	192
S00100593	0	0	0	0	238
S00100594	0	0	0	2	226
S00100595	0	0	0	0	240
S00100596	0	0	0	0	168
S00100597	0	0	0	0	178
S00100598	0	0	0	0	196
S00100599	0	0	0	0	224
S00100600	2	0	0	0	254
S00100601	0	0	0	0	238
S00100602	0	0	0	0	138
S00100603	0	2	0	0	186
S00100604	0	10	0	0	158
S00100605	0	0	0	0	144
S00100606	0	4	1	0	186
S00100607	0	0	3	0	188
S00100608	0	0	0	0	142
S00100609	2	0	0	0	188
S00100610	0	0	0	0	316
S00100611	0	0	0	0	288
S00100612	0	0	0	0	184
S00100613	2	0	0	0	142
S00100614	0	0	0	0	172
S00100615	0	0	0	0	164
S00100616	0	2	0	0	194
S00100617	14	0	0	0	272
S00100618	2	0	1	0	174
S00100619	0	0	0	0	184
S00100620	0	0	0	0	332
S00100621	2	0	1	0	264
S00100622	0	0	0	0	288
S00100623	0	0	0	0	386
S00100624	0	4	0	0	334
S00100625	0	0	0	0	252
S00100626	0	0	0	0	166
S00100627	0	0	0	0	216
S00100628	0	0	0	0	198
S00100629	0	0	0	0	176
S00100630	0	0	0	0	166
S00100631	0	0	0	0	266
S00100632	0	8	4	2	156
S00100633	0	0	0	0	264
S00100634	0	0	0	0	272
S00100635	0	0	0	0	248
S00100636	2	16	0	2	360
S00100637	0	0	2	0	234
S00100638	0	0	0	0	310
S00100639	0	0	0	0	188
S00100640	0	0	0	0	220
S00100641	0	0	0	0	148
S00100642	0	0	0	0	130
S00100643	0	2	1	0	250
S00100644	0	2	0	0	162
S00100645	0	0	0	0	248
S00100646	0	8	0	0	286
S00100647	0	0	4	0	350
S00100648	0	12	0	0	276
S00100649	0	2	3	0	204
S00100650	0	4	0	0	248
S00100651	0	30	0	0	298
S00100652	0	0	0	0	236
S00100653	0	0	0	0	244
S00100654	0	0	1	0	218
S00100655	0	0	0	0	274
S00100656	0	0	1	0	376
S00100657	2	0	2	0	216
S00100658	0	0	0	0	202
S00100659	0	4	0	0	232
S00100660	0	0	6	0	234
S00100661	0	0	0	0	162
S00100662	0	0	0	0	122
S00100663	0	2	0	0	242
S00100664	0	0	0	0	362
S00100665	0	0	0	0	200
S00100666	0	0	0	0	244
S00100667	0	0	0	0	200
S00100668	0	2	0	0	184
S00100669	0	0	0	0	418
S00100670	0	0	0	0	118
S00100671	0	0	0	0	218
S00100672	0	0	0	0	156
S00100673	0	0	0	0	184
S00100674	0	0	0	0	156
S00100675	0	0	0	0	128
S00100676	0	0	0	0	134
S00100677	0	0	0	0	226
S00100678	0	0	0	0	194
S00100679	0	0	0	2	256
S00100680	2	0	0	0	288
S00100681	0	0	5	2	328
S00100682	0	2	0	0	222
S00100683	0	0	0	0	134
S00100684	0	0	0	0	198
S00100685	0	0	0	0	238
S00100686	0	0	0	0	146
S00100687	0	0	0	0	196
S00100688	0	0	0	0	286
S00100689	0	0	0	0	168
S00100690	0	8	0	0	206
S00100691	0	0	0	0	124
S00100692	0	2	2	0	102
S00100693	0	0	1	0	228
S00100694	0	0	0	0	160
S00100695	0	0	0	0	226
S00100696	0	0	0	0	126
S00100697	0	0	0	0	102
S00100698	0	0	0	0	102
S00100699	0	0	1	2	182
S00100700	0	2	0	0	256
S00100701	0	0	0	0	138
S00100702	0	4	0	0	222
S00100703	0	0	0	0	228
S00100704	0	6	0	0	142
S00100705	0	0	0	0	118
S00100706	0	0	1	0	202
S00100707	0	0	0	0	220
S00100708	0	0	0	0	102
S00100709	0	0	0	0	198
S00100710	2	2	0	0	286
S00100711	2	0	0	0	168
S00100712	0	2	0	0	100
S00100713	0	0	0	0	194
S00100714	0	0	0	0	148
S00100715	0	0	0	0	152
S00100716	0	0	0	0	134
S00100717	0	0	1	0	188
S00100718	0	0	0	0	182
S00100719	0	0	0	2	254
S00100720	0	0	0	0	128
S00100721	0	0	1	0	250
S00100722	0	0	0	2	374
S00100723	0	0	0	0	186
S00100724	0	0	0	0	100
S00100725	0	0	0	0	106
S00100726	0	0	0	0	162
S00100727	0	0	0	0	232
S00100728	0	0	0	0	152
S00100729	0	0	0	0	236
S00100730	0	0	0	0	170
S00100731	0	4	0	0	326
S00100732	0	14	0	0	230
S00100733	0	0	0	0	142
S00100734	0	0	0	0	102
S00100735	0	0	0	0	102
S00100736	0	2	1	0	214
S00100737	0	0	0	0	174
S00100738	0	2	0	0	200
S00100739	0	0	1	0	292
S00100740	0	0	0	0	196
S00100741	0	0	0	0	120
S00100742	0	0	0	0	110
S00100743	4	18	0	6	1346
S00100744	0	2	1	0	244
S00100745	0	0	0	0	258
S00100746	2	0	1	0	262
S00100747	0	0	0	0	336
S00100748	0	0	0	0	272
S00100749	0	0	0	0	164
S00100750	0	0	0	0	292
S00100751	0	0	0	0	354
S00100752	0	2	0	0	116
S00100753	0	0	0	0	184
S00100754	0	0	0	0	246
S00100755	0	0	0	0	136
S00100756	0	0	0	0	106
S00100757	2	0	0	0	250
S00100758	0	0	0	0	196
S00100759	0	0	0	0	186
S00100760	0	0	0	0	172
S00100761	0	0	1	0	256
S00100762	0	0	0	0	164
S00100763	0	0	0	0	118
S00100764	0	0	0	0	116
S00100765	0	0	0	0	116
S00100766	0	0	0	0	208
S00100767	0	0	0	0	228
S00100768	0	0	0	0	126
S00100769	0	0	0	0	398
S00100770	0	0	0	0	130
S00100771	0	0	0	0	264
S00100772	0	2	0	0	282
S00100773	0	0	0	0	270
S00100774	0	2	0	0	126
S00100775	0	0	0	0	254
S00100776	0	0	1	0	304
S00100777	0	12	0	0	170
S00100778	0	26	1	0	236
S00100779	2	0	0	0	376
S00100780	0	0	0	0	346
S00100781	0	0	0	0	110
S00100782	0	0	0	0	308
S00100783	0	0	0	0	210
S00100784	0	0	0	0	170
S00100785	0	0	0	0	138
S00100786	2	0	0	0	200
S00100787	0	0	0	0	250
S00100788	0	0	1	0	106
S00100789	0	2	0	0	206
S00100790	0	0	0	0	152
S00100791	0	2	0	0	176
S00100792	4	8	2	0	160
S00100793	0	18	0	0	208
S00100794	0	0	0	0	186
S00100795	0	0	0	0	136
S00100796	0	0	0	2	132
S00100797	0	6	0	0	202
S00100798	0	4	0	0	204
S00100799	4	0	0	0	184
S00100800	0	8	1	10	310
S00100801	0	28	1	0	230
S00100802	2	16	2	0	234
S00100803	0	2	1	0	206
S00100804	0	0	1	0	180
S00100805	0	6	0	0	240
S00100806	0	2	0	0	206
S00100807	0	0	0	0	116
S00100808	0	0	0	0	236
S00100809	2	0	0	0	288
S00100810	0	0	1	0	408
S00100811	0	0	0	0	304
S00100812	0	0	0	2	178
S00100813	0	4	0	0	284
S00100814	0	0	4	0	262
S00100815	0	8	0	8	324
S00100816	0	0	0	0	226
S00100817	0	6	0	0	518
S00100818	0	24	0	0	380
S00100819	4	0	0	2	260
S00100820	0	38	0	0	238
S00100821	0	12	5	0	238
S00100822	0	12	0	0	172
S00100823	0	38	0	0	348
S00100824	0	2	4	0	234
S00100825	0	14	0	0	182
S00100826	0	0	0	0	174
S00100827	0	32	0	0	248
S00100828	0	0	0	0	220
S00100829	0	2	0	0	274
S00100830	0	0	0	0	222
S00100831	0	0	0	0	220
S00100832	0	0	0	0	158
S00100833	0	2	0	0	328
S00100834	0	4	0	0	266
S00100835	0	0	0	0	176
S00100836	0	4	0	0	384
S00100837	0	0	0	0	200
S00100838	0	0	0	0	244
S00100839	0	0	0	0	382
S00100840	0	0	0	0	252
S00100841	0	0	0	2	218
S00100842	0	2	1	0	290
S00100843	0	2	0	0	210
S00100844	0	4	0	0	254
S00100845	6	0	1	0	200
S00100846	0	0	0	0	144
S00100847	0	0	2	0	284
S00100848	0	0	0	0	138
S00100849	0	0	1	0	244
S00100850	0	2	0	0	436
S00100851	0	0	0	0	354
S00100852	0	2	1	0	320
S00100853	0	2	0	0	240
S00100854	0	0	0	0	170
S00100855	0	0	0	0	196
S00100856	2	0	1	0	194
S00100857	0	0	0	0	298
S00100858	2	0	0	0	246
S00100859	0	0	0	0	150
S00100860	0	0	0	0	114
S00100861	0	2	0	0	324
S00100862	0	0	0	0	208
S00100863	0	2	1	0	140
S00100864	0	12	0	0	146
S00100865	0	0	0	0	236
S00100866	0	10	0	0	470
S00100867	0	0	0	0	278
S00100868	0	14	2	10	272
S00100869	0	0	0	0	266
S00100870	0	2	1	0	440
S00100871	0	4	0	0	364
S00100872	0	0	0	0	376
S00100873	0	12	2	0	140
S00100874	0	24	0	0	154
S00100875	0	60	3	0	280
S00100876	0	4	0	0	252
S00100877	2	2	1	0	354
S00100878	0	0	0	0	178
S00100879	0	6	0	0	322
S00100880	0	4	0	0	318
S00100881	0	0	1	0	196
S00100882	0	0	1	0	160
S00100883	0	0	0	0	332
S00100884	0	0	0	0	162
S00100885	0	0	0	0	144
S00100886	0	0	0	0	148
S00100887	2	14	4	4	290
S00100888	0	2	0	0	226
S00100889	0	18	0	18	216
S00100890	0	20	0	0	202
S00100891	0	8	0	0	238
S00100892	0	38	0	8	216
S00100893	6	6	0	0	196
S00100894	0	32	4	0	168
S00100895	0	50	0	2	244
S00100896	0	10	0	0	244
S00100897	0	0	0	0	194
S00100898	0	12	0	0	248
S00100899	0	6	0	0	226
S00100900	0	0	3	0	234
S00100901	0	20	1	0	168
S00100902	6	0	3	0	222
S00100903	0	14	0	0	412
S00100904	2	10	0	0	298
S00100905	6	0	0	0	278
S00100906	0	6	1	0	312
S00100907	0	0	0	0	206
S00100908	0	8	0	0	118
S00100909	0	0	0	0	280
S00100910	0	6	3	0	182
S00100911	2	2	0	0	216
S00100912	0	26	0	0	224
S00100913	0	38	0	10	228
S00100914	0	8	0	0	192
S00100915	0	4	0	0	148
S00100916	0	16	0	0	200
S00100917	0	0	0	10	306
S00100918	0	4	1	0	194
S00100919	0	8	1	0	214
S00100920	0	18	0	0	306
S00100921	0	18	1	0	282
S00100922	0	4	1	0	262
S00100923	0	0	0	8	178
S00100924	2	18	1	0	232
S00100925	0	0	1	0	114
S00100926	8	18	0	0	250
S00100927	0	4	0	0	216
S00100928	0	4	1	0	242
S00100929	0	2	0	0	154
S00100930	0	28	8	0	238
S00100931	2	44	4	0	210
S00100932	0	30	0	0	184
S00100933	2	32	1	0	262
S00100934	6	4	0	8	158
S00100935	0	26	2	0	232
S00100936	0	42	0	0	206
S00100937	2	58	0	0	250
S00100938	0	38	0	0	314
S00100939	0	32	0	6	200
S00100940	0	8	0	8	182
S00100941	2	16	4	0	248
S00100942	4	44	3	0	224
S00100943	8	42	1	0	230
S00100944	0	16	1	0	192
S00100945	0	24	0	0	200
S00100946	6	56	2	0	302
S00100947	6	22	1	0	210
S00100948	0	10	2	0	234
S00100949	0	34	0	0	210
S00100950	2	14	0	0	206
S00100951	8	22	0	0	224
S00100952	0	8	0	0	166
S00100953	0	20	3	0	324
S00100954	2	6	3	6	220
S00100955	0	34	7	0	174
S00100956	0	18	0	0	208
S00100957	0	36	0	0	182
S00100958	0	8	1	0	290
S00100959	0	8	0	0	396
S00100960	0	12	0	0	294
S00100961	0	18	1	0	230
S00100962	0	8	0	0	104
S00100963	2	6	0	0	132
S00100964	0	2	0	0	258
S00100965	0	0	0	0	134
S00100966	0	2	0	0	120
S00100967	0	34	1	0	144
S00100968	0	14	0	2	196
S00100969	0	0	0	0	172
S00100970	0	26	0	0	172
S00100971	0	16	0	0	184
S00100972	0	34	3	0	270
S00100973	0	18	0	0	188
S00100974	0	18	3	0	298
S00100975	0	4	1	2	258
S00100976	0	10	0	0	184
S00100977	0	0	1	0	162
S00100978	2	2	1	0	268
S00100979	0	4	1	4	132
S00100980	0	6	2	0	194
S00100981	0	8	0	0	146
S00100982	0	4	0	2	164
S00100983	0	10	1	0	246
S00100984	0	42	2	0	308
S00100985	0	0	0	2	310
S00100986	6	14	3	0	264
S00100987	0	24	2	8	236
S00100988	0	18	6	0	172
S00100989	0	0	0	2	206
S00100990	0	0	0	0	238
S00100991	0	6	0	0	222
S00100992	0	10	2	0	256
S00100993	0	2	0	0	374
S00100994	0	4	0	8	326
S00100995	0	0	1	0	108
S00100996	0	2	1	0	166
S00100997	14	20	0	0	286
S00100998	0	14	0	0	116
S00100999	2	38	2	0	238
S00101000	0	32	0	0	166
S00101001	0	8	0	0	238
S00101002	0	8	0	2	240
S00101003	0	16	1	2	226
S00101004	0	6	0	0	258
S00101005	0	0	5	0	236
S00101006	0	8	0	4	332
S00101007	0	0	0	2	242
S00101008	0	0	1	2	224
S00101009	0	6	1	4	204
S00101010	0	6	0	0	286
S00101011	0	0	0	0	200
S00101012	0	0	0	0	250
S00101013	0	6	0	0	278
S00101014	0	6	0	0	180
S00101015	0	2	1	0	184
S00101016	4	4	1	0	240
S00101017	0	0	0	0	240
S00101018	0	2	0	0	210
S00101019	0	8	0	4	188
S00101020	4	0	0	2	248
S00101021	0	18	0	0	146
S00101022	0	4	0	0	326
S00101023	0	4	0	0	336
S00101024	0	12	5	2	314
S00101025	0	20	0	0	262
S00101026	0	16	0	0	198
S00101027	0	18	0	6	320
S00101028	2	6	0	0	102
S00101029	0	0	1	0	180
S00101030	2	6	0	0	274
S00101031	0	4	0	2	232
S00101032	0	0	0	0	240
S00101033	0	6	0	4	414
S00101034	4	16	0	10	298
S00101035	0	32	9	4	224
S00101036	0	0	0	0	262
S00101037	2	28	2	0	330
S00101038	0	24	1	0	304
S00101039	12	0	0	0	278
S00101040	0	20	4	14	252
S00101041	0	4	0	2	140
S00101042	0	26	0	0	306
S00101043	0	22	4	2	224
S00101044	0	46	1	0	138
S00101045	4	20	0	0	182
S00101046	0	8	0	0	240
S00101047	2	12	0	8	184
S00101048	0	8	0	0	226
S00101049	0	0	0	0	190
S00101050	0	8	3	0	186
S00101051	0	2	0	0	204
S00101052	2	6	1	0	268
S00101053	0	12	0	0	204
S00101054	0	10	7	0	238
S00101055	0	6	0	8	216
S00101056	0	10	0	2	280
S00101057	0	22	0	0	312
S00101058	0	30	0	0	324
S00101059	2	24	3	0	224
S00101060	0	4	0	0	256
S00101061	0	34	0	0	304
S00101062	0	12	0	0	306
S00101063	0	14	0	6	304
S00101064	0	6	0	4	318
S00101065	0	0	1	0	146
S00101066	0	10	1	0	344
S00101067	0	0	0	0	196
S00101068	0	6	0	0	198
S00101069	0	4	0	0	116
S00101070	0	16	0	0	316
S00101071	0	0	0	0	192
S00101072	0	0	0	0	146
S00101073	0	2	0	0	134
S00101074	0	2	6	2	266
S00101075	0	4	0	0	216
S00101076	2	0	0	0	266
S00101077	0	28	0	10	266
S00101078	0	0	0	0	192
S00101079	0	12	0	0	254
S00101080	2	2	0	0	346
S00101081	0	0	0	0	144
S00101082	0	0	0	0	248
S00101083	0	0	0	10	196
S00101084	0	4	0	0	188
S00101085	0	0	1	0	272
S00101086	2	0	1	0	180
S00101087	0	0	0	8	228
S00101088	0	10	0	0	278
S00101089	0	0	0	0	204
S00101090	0	0	0	0	208
S00101091	2	2	0	0	216
S00101092	0	4	0	0	194
S00101093	0	2	0	0	156
S00101094	0	2	0	0	232
S00101095	0	0	0	2	198
S00101096	0	12	0	0	298
S00101097	0	4	0	0	220
S00101098	0	96	1	0	356
S00101099	2	100	2	0	414
S00101100	0	6	1	0	188
S00101101	2	38	0	8	306
S00101102	0	56	1	0	208
S00101103	0	14	1	16	304
S00101104	0	16	0	4	300
S00101105	0	16	0	0	350
S00101106	0	24	0	4	298
S00101107	0	20	0	0	352
S00101108	0	26	0	0	286
S00101109	2	6	0	0	208
S00101110	0	12	0	0	420
S00101111	0	24	3	0	244
S00101112	0	20	0	0	268
S00101113	0	8	0	0	180
S00101114	0	24	0	0	202
S00101115	0	10	3	0	258
S00101116	0	10	0	10	288
S00101117	0	22	0	0	190
S00101118	0	32	0	0	236
S00101119	0	8	1	0	212
S00101120	0	20	1	0	180
S00101121	0	12	0	2	298
